Item_Name,Year,Week,Date,Predicted_Orders,Category
Aloo Chaat,2019,32,2019-08-05,3.5486666666666675,Starter / Snack
Aloo Gobi,2019,32,2019-08-05,6.84,Other
Aloo Methi,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Baingan Hari Mirch,2019,32,2019-08-05,2.5882338494838497,Main - Curry
Bengal Fish Biryani,2019,32,2019-08-05,1.8553433505153496,Main - Biryani
Bengal Fish Karahi,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Bengal Fry Fish,2019,32,2019-08-05,1.8553433505153496,Other
Bengal King Prawn,2019,32,2019-08-05,1.5780016650016648,Other
Bengal Salad,2019,32,2019-08-05,1.8553433505153496,Starter / Snack
Bhindi Bhajee,2019,32,2019-08-05,2.970178571428572,Starter / Snack
Bhuna,2019,32,2019-08-05,5.3225,Main - Curry
Bhuna - Chicken,2019,32,2019-08-05,3.021464285714286,Main - Curry
Bhuna - Chicken Tikka,2019,32,2019-08-05,1.8554523809523809,Main - Curry
Bhuna - King Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Bhuna - Lamb,2019,32,2019-08-05,2.5882338494838497,Main - Curry
Bhuna - Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Bombay Aloo,2019,32,2019-08-05,15.47,Other
Bottle Coke,2019,32,2019-08-05,2.5882338494838497,Drink
Bottle Diet Coke,2019,32,2019-08-05,1.6477874031713042,Drink
Brinjal Bhajee,2019,32,2019-08-05,1.6477874031713042,Starter / Snack
Butter Chicken,2019,32,2019-08-05,3.7825,Main - Curry
COBRA ( LARGE ),2019,32,2019-08-05,1.6358333333333337,Drink
COBRA (330ML),2019,32,2019-08-05,1.8553433505153496,Drink
COBRA (660ML),2019,32,2019-08-05,1.5995,Drink
Cauliflower Bhajee,2019,32,2019-08-05,3.021464285714286,Starter / Snack
Chana Masala,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Chapati,2019,32,2019-08-05,12.97,Side - Bread
Chicken Achar,2019,32,2019-08-05,1.8553433505153496,Other
Chicken Balti,2019,32,2019-08-05,4.717190476190476,Main - Curry
Chicken Biryani,2019,32,2019-08-05,6.552500000000001,Main - Biryani
Chicken Chaat,2019,32,2019-08-05,2.3619803391053398,Starter / Snack
Chicken Chaat Main,2019,32,2019-08-05,1.229339615790777,Starter / Snack
Chicken Chilli Garlic,2019,32,2019-08-05,2.95,Other
Chicken Hari Mirch,2019,32,2019-08-05,1.9206002886002889,Main - Curry
Chicken Haryali,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Chicken Karahi,2019,32,2019-08-05,2.1115158730158727,Main - Curry
Chicken Mysore,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Chicken Pakora,2019,32,2019-08-05,5.95,Starter / Snack
Chicken Rezala,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Chicken Roshni,2019,32,2019-08-05,2.3619803391053398,Main - Curry
Chicken Shashlick,2019,32,2019-08-05,1.5995,Main - Tandoori / Grill
Chicken Shashlick Curry,2019,32,2019-08-05,1.6477874031713042,Main - Tandoori / Grill
Chicken Sylhet,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Chicken Tikka,2019,32,2019-08-05,5.1,Other
Chicken Tikka (Main),2019,32,2019-08-05,3.983,Other
Chicken Tikka Balti,2019,32,2019-08-05,1.8554523809523809,Main - Curry
Chicken Tikka Biryani,2019,32,2019-08-05,4.4335,Main - Biryani
Chicken Tikka Chilli Masala,2019,32,2019-08-05,1.8554523809523809,Main - Curry
Chicken Tikka Garlic,2019,32,2019-08-05,1.8553433505153496,Other
Chicken Tikka Jalfrezi,2019,32,2019-08-05,3.681666666666666,Main - Curry
Chicken Tikka Jeera,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Chicken Tikka Karahi,2019,32,2019-08-05,2.1115158730158727,Main - Curry
Chicken Tikka Masala,2019,32,2019-08-05,18.28,Main - Curry
Chicken Tikka Pasanda,2019,32,2019-08-05,2.970178571428572,Main - Curry
Chicken Tikka Sizzler,2019,32,2019-08-05,1.8553433505153496,Main - Tandoori / Grill
Coke 1.5 ltr,2019,32,2019-08-05,1.5780016650016648,Drink
Curry,2019,32,2019-08-05,4.57,Other
Curry - Chicken,2019,32,2019-08-05,4.0525,Other
Curry - Chicken Tikka,2019,32,2019-08-05,1.8553433505153496,Other
Curry - King Prawn,2019,32,2019-08-05,1.8553433505153496,Other
Curry - Lamb,2019,32,2019-08-05,2.3619803391053398,Other
Curry - Prawn,2019,32,2019-08-05,1.5780016650016648,Other
Curry Sauce,2019,32,2019-08-05,1.5780016650016648,Side - Accompaniment
Dall Samba,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Dhansak,2019,32,2019-08-05,3.065833333333334,Main - Curry
Dhansak - Chicken,2019,32,2019-08-05,2.5882338494838497,Main - Curry
Dhansak - Chicken Tikka,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Dhansak - King Prawn,2019,32,2019-08-05,2.970178571428572,Main - Curry
Dhansak - Lamb,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Dhansak - Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Dhansak Sauce,2019,32,2019-08-05,1.6477874031713042,Side - Accompaniment
Diet Coke 1.5 ltr,2019,32,2019-08-05,1.8553433505153496,Drink
Dupiaza,2019,32,2019-08-05,2.970178571428572,Main - Curry
Dupiaza - Chicken,2019,32,2019-08-05,2.3619803391053398,Main - Curry
Dupiaza - Chicken Tikka,2019,32,2019-08-05,2.3619803391053398,Main - Curry
Dupiaza - King Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Dupiaza - Lamb,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Dupiaza - Prawn,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Egg Paratha,2019,32,2019-08-05,1.5780016650016648,Side - Bread
Egg Rice,2019,32,2019-08-05,2.5882338494838497,Side - Rice
French Fries,2019,32,2019-08-05,7.185,Starter / Snack
Garlic Naan,2019,32,2019-08-05,19.53,Side - Bread
Garlic Rice,2019,32,2019-08-05,1.8554523809523809,Side - Rice
Green Salad,2019,32,2019-08-05,2.1115158730158727,Starter / Snack
Hazary Lamb,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Hazary Lamb Chilli Garlic,2019,32,2019-08-05,1.5780016650016648,Main - Curry
House Red Wine 75cl,2019,32,2019-08-05,2.602738095238095,Drink
House White Wine 75cl,2019,32,2019-08-05,1.8553433505153496,Drink
Keema Naan,2019,32,2019-08-05,6.42,Side - Bread
Keema Rice,2019,32,2019-08-05,4.094333333333334,Side - Rice
King Prawn Balti,2019,32,2019-08-05,1.8553433505153496,Main - Curry
King Prawn Biryani,2019,32,2019-08-05,1.8553433505153496,Main - Biryani
King Prawn Butterfly,2019,32,2019-08-05,2.5882338494838497,Starter / Snack
King Prawn Hari Mirch,2019,32,2019-08-05,1.5780016650016648,Main - Curry
King Prawn Karahi,2019,32,2019-08-05,1.6477874031713042,Main - Curry
King Prawn Puree,2019,32,2019-08-05,4.4335,Side - Bread
King Prawn Shaslick,2019,32,2019-08-05,1.8553433505153496,Other
Korma,2019,32,2019-08-05,14.744000000000002,Main - Curry
Korma - Chicken,2019,32,2019-08-05,14.632,Main - Curry
Korma - Chicken Tikka,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Korma - King Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Korma - Lamb,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Korma - Prawn,2019,32,2019-08-05,2.1115158730158727,Main - Curry
Korma Sauce,2019,32,2019-08-05,2.5882338494838497,Side - Accompaniment
Kulcha Naan,2019,32,2019-08-05,1.6477874031713042,Side - Bread
Kurma,2019,32,2019-08-05,1.229339615790777,Main - Curry
Lal Mirch Chicken,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Lal Mirch Lamb,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Lamb Achar,2019,32,2019-08-05,1.8553433505153496,Other
Lamb Balti,2019,32,2019-08-05,2.3619803391053398,Main - Curry
Lamb Biryani,2019,32,2019-08-05,8.65,Main - Biryani
Lamb Chilli Garlic,2019,32,2019-08-05,1.8553433505153496,Other
Lamb Hari Mirch,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Lamb Haryali,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Lamb Karahi,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Lamb Mysore,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Lamb Persian,2019,32,2019-08-05,1.229339615790777,Main - Curry
Lamb Rezala,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Lamb Roshni,2019,32,2019-08-05,2.3619803391053398,Main - Curry
Lamb Shashlick,2019,32,2019-08-05,1.8553433505153496,Main - Tandoori / Grill
Lamb Shashlick Curry,2019,32,2019-08-05,1.8553433505153496,Main - Tandoori / Grill
Lamb Sylhet,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Lamb Tikka,2019,32,2019-08-05,2.970178571428572,Other
Lamb Tikka (Main),2019,32,2019-08-05,1.6477874031713042,Other
Lamb Tikka Balti,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Lamb Tikka Biryani,2019,32,2019-08-05,1.8554523809523809,Main - Biryani
Lamb Tikka Chilli Masala,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Lamb Tikka Garlic,2019,32,2019-08-05,1.8553433505153496,Other
Lamb Tikka Jalfrezi,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Lamb Tikka Jeera,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Lamb Tikka Karahi,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Lamb Tikka Masala,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Lamb Tikka Pasanda,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Lamb Tikka Sizzler,2019,32,2019-08-05,1.5780016650016648,Main - Tandoori / Grill
Lemon Rice,2019,32,2019-08-05,1.6358333333333337,Side - Rice
Lemonade 1.5 ltr,2019,32,2019-08-05,1.8553433505153496,Drink
Lime Pickle,2019,32,2019-08-05,2.890833333333333,Side - Accompaniment
Madras,2019,32,2019-08-05,4.4725,Main - Curry
Madras - Chicken,2019,32,2019-08-05,7.116666666666667,Main - Curry
Madras - Chicken Tikka,2019,32,2019-08-05,1.6358333333333337,Main - Curry
Madras - King Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Madras - Lamb,2019,32,2019-08-05,2.602738095238095,Main - Curry
Madras - Prawn,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Madras Sauce,2019,32,2019-08-05,1.5780016650016648,Side - Accompaniment
Mango Chutney,2019,32,2019-08-05,19.69,Side - Accompaniment
Masala Sauce,2019,32,2019-08-05,1.5780016650016648,Side - Accompaniment
Meat Samosa,2019,32,2019-08-05,10.425833333333337,Starter / Snack
Methi,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Methi - Chicken,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Methi - Chicken Tikka,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Methi - King Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Methi - Lamb,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Methi - Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Mint Sauce,2019,32,2019-08-05,18.05,Side - Accompaniment
Mixed Starter,2019,32,2019-08-05,1.6477874031713042,Starter / Snack
Mixed Vegetable Curry,2019,32,2019-08-05,1.6477874031713042,Other
Mushroom,2019,32,2019-08-05,1.8553433505153496,Other
Mushroom - Chicken,2019,32,2019-08-05,1.5780016650016648,Other
Mushroom - Chicken Tikka,2019,32,2019-08-05,1.8553433505153496,Other
Mushroom - King Prawn,2019,32,2019-08-05,1.8553433505153496,Other
Mushroom - Lamb,2019,32,2019-08-05,1.8553433505153496,Other
Mushroom - Prawn,2019,32,2019-08-05,1.229339615790777,Other
Mushroom Bhajee,2019,32,2019-08-05,2.1115158730158727,Starter / Snack
Mushroom Rice,2019,32,2019-08-05,11.7,Side - Rice
Muttar Paneer,2019,32,2019-08-05,3.065833333333334,Other
Onion Bhajee,2019,32,2019-08-05,18.9,Starter / Snack
Onion Bhaji,2019,32,2019-08-05,10.881666666666666,Starter / Snack
Onion Chutney,2019,32,2019-08-05,8.26,Side - Accompaniment
Onion Naan,2019,32,2019-08-05,1.9206002886002889,Side - Bread
Onion Rice,2019,32,2019-08-05,2.3619803391053398,Side - Rice
Paneer Shaslick,2019,32,2019-08-05,1.5780016650016648,Other
Paneer Tikka Balti,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Paneer Tikka Karahi,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Paneer Tikka Masala,2019,32,2019-08-05,2.1115158730158727,Main - Curry
Paneer Tikka Sizzler,2019,32,2019-08-05,1.8554523809523809,Main - Tandoori / Grill
Paratha,2019,32,2019-08-05,1.8554523809523809,Side - Bread
Pathia,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Pathia - Chicken,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Pathia - Chicken Tikka,2019,32,2019-08-05,1.6358333333333337,Main - Curry
Pathia - King Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Pathia - Lamb,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Pathia - Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Perrier Water (750ml),2019,32,2019-08-05,1.6477874031713042,Drink
Persian Chicken Biryani,2019,32,2019-08-05,1.8553433505153496,Main - Biryani
Persian Lamb Biryani,2019,32,2019-08-05,1.5780016650016648,Main - Biryani
Peshwari Naan,2019,32,2019-08-05,16.881500000000003,Side - Bread
Pilau Rice,2019,32,2019-08-05,58.06,Side - Rice
Plain Naan,2019,32,2019-08-05,35.81,Side - Bread
Plain Papadum,2019,32,2019-08-05,66.33,Starter / Snack
Plain Rice,2019,32,2019-08-05,19.79,Side - Rice
Prawn Balti,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Prawn Biryani,2019,32,2019-08-05,1.8553433505153496,Main - Biryani
Prawn Karahi,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Prawn Puree,2019,32,2019-08-05,2.890833333333333,Side - Bread
Perrier Water (750ml),2019,32,2019-08-05,1.8553433505153496,Drink
Puree,2019,32,2019-08-05,3.8663015873015865,Side - Bread
Raitha,2019,32,2019-08-05,2.970178571428572,Side - Accompaniment
Red Sauce,2019,32,2019-08-05,13.202,Side - Accompaniment
Rogon,2019,32,2019-08-05,1.8553433505153496,Other
Rogon - Chicken,2019,32,2019-08-05,1.5780016650016648,Other
Rogon - Chicken Tikka,2019,32,2019-08-05,1.8553433505153496,Other
Rogon - King Prawn,2019,32,2019-08-05,1.6477874031713042,Other
Rogon - Lamb,2019,32,2019-08-05,1.8553433505153496,Other
Rogon - Prawn,2019,32,2019-08-05,1.8553433505153496,Other
Royal Paneer,2019,32,2019-08-05,4.87,Main - Curry
Saag,2019,32,2019-08-05,2.86,Main - Curry
Saag - Chicken,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Saag - Chicken Tikka,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Saag - King Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Saag - Lamb,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Saag - Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Saag Aloo,2019,32,2019-08-05,6.3725,Main - Curry
Saag Bhajee,2019,32,2019-08-05,1.8553433505153496,Starter / Snack
Saag Dall,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Saag Paneer,2019,32,2019-08-05,4.6786666666666665,Main - Curry
Saag Rice,2019,32,2019-08-05,2.3619803391053398,Side - Rice
Sheek Kebab,2019,32,2019-08-05,3.065833333333334,Main - Tandoori / Grill
Sheek Kebab (Main),2019,32,2019-08-05,2.1115158730158727,Main - Tandoori / Grill
Sheek Kebab,2019,32,2019-08-05,2.4062820512820515,Main - Tandoori / Grill
Special Fried Rice,2019,32,2019-08-05,5.866666666666666,Side - Rice
Spicy Papadum,2019,32,2019-08-05,12.598547619047617,Starter / Snack
Still Water (750ml),2019,32,2019-08-05,2.3619803391053398,Drink
Stuffed Paratha,2019,32,2019-08-05,1.8553433505153496,Side - Bread
Tandoori Chicken,2019,32,2019-08-05,1.229339615790777,Main - Tandoori / Grill
Tandoori Chicken (1/4),2019,32,2019-08-05,2.1115158730158727,Main - Tandoori / Grill
Tandoori Chicken (Main),2019,32,2019-08-05,2.3619803391053398,Main - Tandoori / Grill
Tandoori Chicken Masala,2019,32,2019-08-05,1.9206002886002889,Main - Tandoori / Grill
Tandoori Fish,2019,32,2019-08-05,1.5780016650016648,Main - Tandoori / Grill
Tandoori Fish (Main),2019,32,2019-08-05,1.8554523809523809,Main - Tandoori / Grill
Tandoori King Prawn Garlic,2019,32,2019-08-05,1.8553433505153496,Main - Tandoori / Grill
Tandoori King Prawn Masala,2019,32,2019-08-05,1.8553433505153496,Main - Tandoori / Grill
Tandoori Mixed Grill,2019,32,2019-08-05,6.552500000000001,Main - Tandoori / Grill
Tandoori Roti,2019,32,2019-08-05,2.970178571428572,Side - Bread
Tarka Dall,2019,32,2019-08-05,5.71,Other
Vegetable Balti,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Vegetable Biryani,2019,32,2019-08-05,5.14,Main - Biryani
Vegetable Karahi,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Vegetable Mysore,2019,32,2019-08-05,1.9206002886002889,Main - Curry
Vegetable Rice,2019,32,2019-08-05,2.95,Side - Rice
Vegetable Roll,2019,32,2019-08-05,1.6477874031713042,Starter / Snack
Vegetable Samosa,2019,32,2019-08-05,8.2725,Starter / Snack
Vindaloo,2019,32,2019-08-05,3.065833333333334,Main - Curry
Vindaloo - Chicken,2019,32,2019-08-05,4.373666666666667,Main - Curry
Vindaloo - Chicken Tikka,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Vindaloo - King Prawn,2019,32,2019-08-05,1.6477874031713042,Main - Curry
Vindaloo - Lamb,2019,32,2019-08-05,1.5780016650016648,Main - Curry
Vindaloo - Prawn,2019,32,2019-08-05,1.8553433505153496,Main - Curry
Vindaloo Sauce,2019,32,2019-08-05,1.6477874031713042,Side - Accompaniment
Aloo Chaat,2019,33,2019-08-12,3.41,Starter / Snack
Aloo Gobi,2019,33,2019-08-12,7.267142857142858,Other
Aloo Methi,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Baingan Hari Mirch,2019,33,2019-08-12,2.239789682539682,Main - Curry
Bengal Fish Biryani,2019,33,2019-08-12,1.9314602362712217,Main - Biryani
Bengal Fish Karahi,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Bengal Fry Fish,2019,33,2019-08-12,1.9314602362712217,Other
Bengal King Prawn,2019,33,2019-08-12,1.9314602362712217,Other
Bengal Salad,2019,33,2019-08-12,1.9314602362712217,Starter / Snack
Bhindi Bhajee,2019,33,2019-08-12,1.8249444444444445,Starter / Snack
Bhuna,2019,33,2019-08-12,4.811333333333334,Main - Curry
Bhuna - Chicken,2019,33,2019-08-12,2.239789682539682,Main - Curry
Bhuna - Chicken Tikka,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Bhuna - King Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Bhuna - Lamb,2019,33,2019-08-12,2.239789682539682,Main - Curry
Bhuna - Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Bombay Aloo,2019,33,2019-08-12,16.2285,Other
Bottle Coke,2019,33,2019-08-12,2.239789682539682,Drink
Bottle Diet Coke,2019,33,2019-08-12,2.5379166666666664,Drink
Brinjal Bhajee,2019,33,2019-08-12,2.5379166666666664,Starter / Snack
Butter Chicken,2019,33,2019-08-12,1.7443333333333328,Main - Curry
COBRA ( LARGE ),2019,33,2019-08-12,3.048880952380953,Drink
COBRA (330ML),2019,33,2019-08-12,1.9314602362712217,Drink
COBRA (660ML),2019,33,2019-08-12,1.960821428571429,Drink
Cauliflower Bhajee,2019,33,2019-08-12,2.239789682539682,Starter / Snack
Chana Masala,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Chapati,2019,33,2019-08-12,7.171666666666668,Side - Bread
Chicken Achar,2019,33,2019-08-12,1.9314602362712217,Other
Chicken Balti,2019,33,2019-08-12,3.3221666666666665,Main - Curry
Chicken Biryani,2019,33,2019-08-12,7.267142857142858,Main - Biryani
Chicken Chaat,2019,33,2019-08-12,1.9314602362712217,Starter / Snack
Chicken Chaat Main,2019,33,2019-08-12,1.3300519781777644,Starter / Snack
Chicken Chilli Garlic,2019,33,2019-08-12,2.239789682539682,Other
Chicken Hari Mirch,2019,33,2019-08-12,1.960821428571429,Main - Curry
Chicken Haryali,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Chicken Karahi,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Chicken Mysore,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Chicken Pakora,2019,33,2019-08-12,3.727928571428571,Starter / Snack
Chicken Rezala,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Chicken Roshni,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Chicken Shashlick,2019,33,2019-08-12,1.960821428571429,Main - Tandoori / Grill
Chicken Shashlick Curry,2019,33,2019-08-12,2.5379166666666664,Main - Tandoori / Grill
Chicken Sylhet,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Chicken Tikka,2019,33,2019-08-12,1.6975,Other
Chicken Tikka (Main),2019,33,2019-08-12,3.41,Other
Chicken Tikka Balti,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Chicken Tikka Biryani,2019,33,2019-08-12,2.6703333333333337,Main - Biryani
Chicken Tikka Chilli Masala,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Chicken Tikka Garlic,2019,33,2019-08-12,1.9314602362712217,Other
Chicken Tikka Jalfrezi,2019,33,2019-08-12,3.41,Main - Curry
Chicken Tikka Jeera,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Chicken Tikka Karahi,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Chicken Tikka Masala,2019,33,2019-08-12,19.06,Main - Curry
Chicken Tikka Pasanda,2019,33,2019-08-12,1.8249444444444445,Main - Curry
Chicken Tikka Sizzler,2019,33,2019-08-12,1.9314602362712217,Main - Tandoori / Grill
Coke 1.5 ltr,2019,33,2019-08-12,1.9314602362712217,Drink
Curry,2019,33,2019-08-12,1.6925,Other
Curry - Chicken,2019,33,2019-08-12,5.377500000000001,Other
Curry - Chicken Tikka,2019,33,2019-08-12,1.9314602362712217,Other
Curry - King Prawn,2019,33,2019-08-12,1.9314602362712217,Other
Curry - Lamb,2019,33,2019-08-12,1.9314602362712217,Other
Curry - Prawn,2019,33,2019-08-12,1.9314602362712217,Other
Curry Sauce,2019,33,2019-08-12,1.9314602362712217,Side - Accompaniment
Dall Samba,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Dhansak,2019,33,2019-08-12,1.8249444444444445,Main - Curry
Dhansak - Chicken,2019,33,2019-08-12,2.239789682539682,Main - Curry
Dhansak - Chicken Tikka,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Dhansak - King Prawn,2019,33,2019-08-12,1.8249444444444445,Main - Curry
Dhansak - Lamb,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Dhansak - Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Dhansak Sauce,2019,33,2019-08-12,2.5379166666666664,Side - Accompaniment
Diet Coke 1.5 ltr,2019,33,2019-08-12,1.9314602362712217,Drink
Dupiaza,2019,33,2019-08-12,1.8249444444444445,Main - Curry
Dupiaza - Chicken,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Dupiaza - Chicken Tikka,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Dupiaza - King Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Dupiaza - Lamb,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Dupiaza - Prawn,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Egg Paratha,2019,33,2019-08-12,1.9314602362712217,Side - Bread
Egg Rice,2019,33,2019-08-12,2.239789682539682,Side - Rice
French Fries,2019,33,2019-08-12,6.181666666666668,Starter / Snack
Garlic Naan,2019,33,2019-08-12,19.25,Side - Bread
Garlic Rice,2019,33,2019-08-12,1.9314602362712217,Side - Rice
Green Salad,2019,33,2019-08-12,2.5379166666666664,Starter / Snack
Hazary Lamb,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Hazary Lamb Chilli Garlic,2019,33,2019-08-12,1.9314602362712217,Main - Curry
House Red Wine 75cl,2019,33,2019-08-12,5.2495,Drink
House White Wine 75cl,2019,33,2019-08-12,1.9314602362712217,Drink
Keema Naan,2019,33,2019-08-12,8.506666666666666,Side - Bread
Keema Rice,2019,33,2019-08-12,3.847523809523809,Side - Rice
King Prawn Balti,2019,33,2019-08-12,1.9314602362712217,Main - Curry
King Prawn Biryani,2019,33,2019-08-12,1.9314602362712217,Main - Biryani
King Prawn Butterfly,2019,33,2019-08-12,2.239789682539682,Starter / Snack
King Prawn Hari Mirch,2019,33,2019-08-12,1.9314602362712217,Main - Curry
King Prawn Karahi,2019,33,2019-08-12,2.5379166666666664,Main - Curry
King Prawn Puree,2019,33,2019-08-12,2.6703333333333337,Side - Bread
King Prawn Shaslick,2019,33,2019-08-12,1.9314602362712217,Other
Korma,2019,33,2019-08-12,15.950833333333335,Main - Curry
Korma - Chicken,2019,33,2019-08-12,15.885,Main - Curry
Korma - Chicken Tikka,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Korma - King Prawn,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Korma - Lamb,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Korma - Prawn,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Korma Sauce,2019,33,2019-08-12,2.239789682539682,Side - Accompaniment
Kulcha Naan,2019,33,2019-08-12,2.5379166666666664,Side - Bread
Kurma,2019,33,2019-08-12,1.3300519781777644,Main - Curry
Lal Mirch Chicken,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lal Mirch Lamb,2019,33,2019-08-12,2.5379166666666664,Main - Curry
Lamb Achar,2019,33,2019-08-12,1.9314602362712217,Other
Lamb Balti,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Biryani,2019,33,2019-08-12,8.4525,Main - Biryani
Lamb Chilli Garlic,2019,33,2019-08-12,1.9314602362712217,Other
Lamb Hari Mirch,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Haryali,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Karahi,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Mysore,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Persian,2019,33,2019-08-12,1.3300519781777644,Main - Curry
Lamb Rezala,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Roshni,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Shashlick,2019,33,2019-08-12,1.9314602362712217,Main - Tandoori / Grill
Lamb Shashlick Curry,2019,33,2019-08-12,1.9314602362712217,Main - Tandoori / Grill
Lamb Sylhet,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Tikka,2019,33,2019-08-12,1.8249444444444445,Other
Lamb Tikka (Main),2019,33,2019-08-12,2.5379166666666664,Other
Lamb Tikka Balti,2019,33,2019-08-12,1.9314602362712217,Main - Curry
Lamb Tikka Biryani,2019,33,2019-08-12,1.9314602362712217,Main - Biryani
Lamb Tikka Chilli Masala,2019,33,2019-08-12,2.5379166666666664,Main - Curry
